distance_m,lat,lon,altitude_m,grade_pct
12645,36.739660,-4.332151,260.7,4.08
12650,36.739704,-4.332172,260.9,4.20
12655,36.739748,-4.332191,261.1,4.37
12660,36.739790,-4.332205,261.3,4.62
12665,36.739835,-4.332214,261.6,4.90
12670,36.739879,-4.332218,261.8,5.16
12675,36.739924,-4.332211,262.1,5.41
12680,36.739965,-4.332193,262.4,5.67
12685,36.740008,-4.332171,262.7,5.93
12690,36.740046,-4.332144,263.0,6.17
12695,36.740084,-4.332111,263.3,6.39
12700,36.740116,-4.332073,263.6,6.65
12705,36.740152,-4.332037,264.0,6.90
12710,36.740186,-4.332003,264.3,7.13
12715,36.740221,-4.331966,264.7,7.26
12720,36.740252,-4.331929,265.0,7.34
12725,36.740285,-4.331890,265.4,7.46
12730,36.740318,-4.331852,265.8,7.51
12735,36.740352,-4.331818,266.2,7.59
12740,36.740388,-4.331781,266.5,7.64
12745,36.740419,-4.331740,266.9,7.71
12750,36.740445,-4.331695,267.3,7.79
12755,36.740467,-4.331647,267.7,7.77
12760,36.740488,-4.331596,268.1,7.80
12765,36.740501,-4.331543,268.5,7.78
12770,36.740509,-4.331488,268.9,7.78
12775,36.740519,-4.331434,269.3,7.81
12780,36.740527,-4.331378,269.6,7.77
12785,36.740532,-4.331323,270.0,7.80
12790,36.740537,-4.331267,270.4,7.74
12795,36.740539,-4.331211,270.8,7.69
12800,36.740539,-4.331156,271.2,7.63
12805,36.740543,-4.331100,271.6,7.57
12810,36.740551,-4.331045,272.0,7.57
12815,36.740562,-4.330990,272.3,7.54
12820,36.740574,-4.330936,272.7,7.57
12825,36.740596,-4.330888,273.1,7.63
12830,36.740627,-4.330850,273.5,7.68
12835,36.740664,-4.330814,273.9,7.78
12840,36.740697,-4.330780,274.2,7.86
12845,36.740737,-4.330753,274.6,7.94
12850,36.740776,-4.330723,275.0,8.07
12855,36.740809,-4.330686,275.4,8.17
12860,36.740845,-4.330651,275.9,8.28
12865,36.740882,-4.330619,276.3,8.42
12870,36.740917,-4.330588,276.7,8.59
12875,36.740957,-4.330559,277.1,8.76
12880,36.740994,-4.330531,277.6,8.84
12885,36.741035,-4.330505,278.0,8.93
12890,36.741077,-4.330483,278.5,9.02
12895,36.741120,-4.330461,278.9,8.96
12900,36.741158,-4.330433,279.4,8.87
12905,36.741198,-4.330410,279.8,8.69
12910,36.741240,-4.330399,280.3,8.53
12915,36.741285,-4.330389,280.7,8.29
12920,36.741331,-4.330390,281.1,7.99
12925,36.741372,-4.330414,281.5,7.69
12930,36.741405,-4.330451,281.9,7.40
12935,36.741434,-4.330494,282.2,7.14
12940,36.741458,-4.330540,282.6,6.87
12945,36.741477,-4.330591,282.9,6.67
12950,36.741499,-4.330640,283.2,6.60
12955,36.741524,-4.330688,283.5,6.60
12960,36.741545,-4.330737,283.9,6.59
12965,36.741576,-4.330777,284.2,6.65
12970,36.741612,-4.330809,284.5,6.87
12975,36.741653,-4.330834,284.9,7.00
12980,36.741693,-4.330858,285.2,7.13
12985,36.741735,-4.330881,285.6,7.20
12990,36.741777,-4.330900,286.0,7.34
12995,36.741817,-4.330925,286.3,7.50
13000,36.741858,-4.330952,286.7,7.48
13005,36.741895,-4.330982,287.1,7.56
13010,36.741928,-4.331021,287.5,7.59
13015,36.741960,-4.331060,287.8,7.74
13020,36.741992,-4.331099,288.2,7.82
13025,36.742028,-4.331133,288.6,7.81
13030,36.742065,-4.331164,289.0,7.90
13035,36.742105,-4.331189,289.4,7.97
13040,36.742149,-4.331199,289.8,8.10
13045,36.742192,-4.331191,290.2,8.10
13050,36.742230,-4.331161,290.6,8.09
13055,36.742258,-4.331115,291.0,8.14
13060,36.742269,-4.331062,291.5,8.08
13065,36.742271,-4.331006,291.9,7.95
13070,36.742268,-4.330950,292.3,7.75
13075,36.742271,-4.330894,292.6,7.58
13080,36.742271,-4.330838,293.0,7.34
13085,36.742264,-4.330783,293.4,7.06
13090,36.742260,-4.330728,293.7,6.71
13095,36.742260,-4.330672,294.1,6.43
13100,36.742261,-4.330616,294.4,6.17
13105,36.742270,-4.330561,294.7,5.88
13110,36.742284,-4.330507,294.9,5.68
13115,36.742296,-4.330454,295.2,5.57
13120,36.742311,-4.330401,295.5,5.64
13125,36.742328,-4.330350,295.8,5.65
13130,36.742341,-4.330296,296.0,5.70
13135,36.742356,-4.330244,296.3,5.89
13140,36.742373,-4.330193,296.6,6.12
13145,36.742390,-4.330141,296.9,6.41
13150,36.742403,-4.330086,297.3,6.58
13155,36.742420,-4.330036,297.6,6.83
13160,36.742438,-4.329985,298.0,7.02
13165,36.742465,-4.329940,298.3,7.11
13170,36.742499,-4.329902,298.7,7.10
13175,36.742542,-4.329884,299.0,6.91
13180,36.742587,-4.329887,299.4,6.79
13185,36.742627,-4.329904,299.7,6.61
13190,36.742669,-4.329932,300.0,6.39
13195,36.742702,-4.329969,300.4,6.18
13200,36.742734,-4.330006,300.7,6.00
13205,36.742770,-4.330039,301.0,5.91
13210,36.742805,-4.330074,301.2,5.78
13215,36.742844,-4.330102,301.5,5.71
13220,36.742889,-4.330111,301.8,5.74
13225,36.742933,-4.330100,302.1,5.79
13230,36.742971,-4.330074,302.4,5.86
13235,36.743004,-4.330035,302.7,5.92
13240,36.743034,-4.329993,303.0,5.98
13245,36.743066,-4.329954,303.3,6.01
13250,36.743095,-4.329910,303.6,5.97
13255,36.743125,-4.329868,303.9,5.92
13260,36.743159,-4.329833,304.2,5.81
13265,36.743193,-4.329797,304.5,5.74
13270,36.743232,-4.329765,304.8,5.64
13275,36.743269,-4.329734,305.0,5.54
13280,36.743308,-4.329707,305.3,5.47
13285,36.743346,-4.329682,305.6,5.43
13290,36.743387,-4.329656,305.8,5.49
13295,36.743427,-4.329632,306.1,5.47
13300,36.743468,-4.329606,306.4,5.52
13305,36.743508,-4.329580,306.7,5.57
13310,36.743549,-4.329555,307.0,5.58
13315,36.743586,-4.329524,307.2,5.60
13320,36.743622,-4.329493,307.5,5.61
13325,36.743662,-4.329466,307.8,5.73
13330,36.743700,-4.329438,308.1,5.84
13335,36.743739,-4.329408,308.4,5.89
13340,36.743779,-4.329383,308.7,5.99
13345,36.743819,-4.329356,309.0,5.96
13350,36.743859,-4.329330,309.3,5.98
13355,36.743897,-4.329303,309.6,5.93
13360,36.743937,-4.329274,309.9,5.86
13365,36.743978,-4.329248,310.2,5.84
13370,36.744019,-4.329234,310.4,5.82
13375,36.744064,-4.329229,310.7,5.85
13380,36.744109,-4.329240,311.0,5.82
13385,36.744152,-4.329254,311.3,5.80
13390,36.744196,-4.329271,311.6,5.84
13395,36.744236,-4.329296,311.9,5.85
13400,36.744275,-4.329321,312.2,5.97
13405,36.744315,-4.329344,312.5,6.08
13410,36.744359,-4.329355,312.8,6.18
13415,36.744404,-4.329353,313.1,6.25
13420,36.744446,-4.329332,313.4,6.27
13425,36.744486,-4.329307,313.8,6.30
13430,36.744526,-4.329279,314.1,6.20
13435,36.744561,-4.329243,314.4,6.14
13440,36.744602,-4.329216,314.7,6.03
13445,36.744642,-4.329200,315.0,5.95
13450,36.744689,-4.329206,315.3,5.92
13455,36.744727,-4.329231,315.6,5.82
13460,36.744767,-4.329259,315.8,5.73
13465,36.744808,-4.329276,316.2,5.57
13470,36.744847,-4.329306,316.4,5.53
13475,36.744880,-4.329343,316.7,5.49
13480,36.744914,-4.329380,316.9,5.37
13485,36.744950,-4.329416,317.2,5.37
13490,36.744984,-4.329452,317.5,5.32
13495,36.745007,-4.329499,317.8,5.36
13500,36.745023,-4.329551,318.0,5.28
13505,36.745034,-4.329605,318.3,5.20
13510,36.745045,-4.329660,318.6,5.14
13515,36.745053,-4.329714,318.8,5.12
13520,36.745067,-4.329768,319.1,5.24
13525,36.745085,-4.329818,319.3,5.33
13530,36.745106,-4.329868,319.6,5.52
13535,36.745126,-4.329919,319.9,5.79
13540,36.745150,-4.329966,320.2,6.05
13545,36.745178,-4.330009,320.5,6.28
13550,36.745219,-4.330034,320.8,6.41
13555,36.745260,-4.330047,321.1,6.45
13560,36.745304,-4.330033,321.5,6.38
13565,36.745345,-4.330014,321.8,6.21
13570,36.745391,-4.330015,322.1,5.99
13575,36.745435,-4.330009,322.4,5.69
13580,36.745476,-4.330029,322.7,5.35
13585,36.745518,-4.330053,322.9,5.11
13590,36.745545,-4.330095,323.2,4.88
13595,36.745559,-4.330149,323.4,4.72
13600,36.745570,-4.330203,323.6,4.65
13605,36.745570,-4.330258,323.8,4.68
13610,36.745571,-4.330314,324.1,4.88
13615,36.745583,-4.330367,324.3,5.16
13620,36.745606,-4.330415,324.6,5.57
13625,36.745636,-4.330457,324.9,6.02
13630,36.745676,-4.330475,325.2,6.43
13635,36.745723,-4.330474,325.5,6.85
13640,36.745767,-4.330462,325.9,7.14
13645,36.745808,-4.330443,326.2,7.36
13650,36.745851,-4.330429,326.6,7.40
13655,36.745896,-4.330421,327.0,7.36
13660,36.745942,-4.330421,327.4,7.28
13665,36.745986,-4.330422,327.7,7.16
13670,36.746031,-4.330427,328.1,6.98
13675,36.746077,-4.330435,328.4,6.77
13680,36.746119,-4.330455,328.8,6.64
13685,36.746155,-4.330483,329.1,6.59
13690,36.746199,-4.330505,329.4,6.54
13695,36.746239,-4.330530,329.7,6.50
13700,36.746280,-4.330554,330.1,6.59
13705,36.746322,-4.330567,330.4,6.74
13710,36.746366,-4.330576,330.7,6.92
13715,36.746413,-4.330578,331.1,7.07
13720,36.746458,-4.330571,331.4,7.27
13725,36.746497,-4.330544,331.8,7.51
13730,36.746535,-4.330519,332.2,7.75
13735,36.746576,-4.330496,332.6,7.91
13740,36.746618,-4.330472,333.0,8.05
13745,36.746657,-4.330447,333.4,8.16
13750,36.746701,-4.330432,333.8,8.23
13755,36.746739,-4.330405,334.2,8.15
13760,36.746783,-4.330398,334.6,7.97
13765,36.746825,-4.330376,335.0,7.76
13770,36.746870,-4.330380,335.4,7.49
13775,36.746915,-4.330386,335.8,7.20
13780,36.746961,-4.330395,336.1,6.86
13785,36.747001,-4.330416,336.5,6.57
13790,36.747039,-4.330444,336.8,6.36
13795,36.747078,-4.330475,337.1,6.22
13800,36.747114,-4.330506,337.4,6.21
13805,36.747156,-4.330526,337.7,6.29
13810,36.747199,-4.330544,338.0,6.56
13815,36.747241,-4.330556,338.3,7.00
13820,36.747289,-4.330558,338.7,7.44
13825,36.747333,-4.330558,339.1,7.97
13830,36.747378,-4.330553,339.5,8.40
13835,36.747422,-4.330540,339.9,8.76
13840,36.747462,-4.330518,340.4,8.98
13845,36.747505,-4.330496,340.8,9.05
13850,36.747542,-4.330467,341.3,9.01
13855,36.747581,-4.330442,341.8,8.80
13860,36.747622,-4.330415,342.2,8.45
13865,36.747667,-4.330411,342.6,7.98
13870,36.747712,-4.330408,343.0,7.43
13875,36.747756,-4.330416,343.4,6.86
13880,36.747801,-4.330430,343.7,6.26
13885,36.747841,-4.330451,344.0,5.71
13890,36.747877,-4.330484,344.3,5.27
13895,36.747905,-4.330527,344.5,4.90
13900,36.747932,-4.330573,344.7,4.60
13905,36.747950,-4.330623,345.0,4.32
13910,36.747971,-4.330673,345.2,4.10
13915,36.747990,-4.330724,345.4,3.94
13920,36.748003,-4.330777,345.6,3.81
13925,36.748020,-4.330829,345.7,3.72
13930,36.748036,-4.330881,345.9,3.66
13935,36.748053,-4.330934,346.1,3.65
13940,36.748065,-4.330987,346.3,3.70
13945,36.748071,-4.331042,346.5,3.77
13950,36.748074,-4.331098,346.7,3.89
13955,36.748077,-4.331154,346.8,4.09
13960,36.748081,-4.331210,347.1,4.38
13965,36.748081,-4.331266,347.3,4.70
13970,36.748089,-4.331321,347.5,5.05
13975,36.748100,-4.331375,347.8,5.39
13980,36.748125,-4.331420,348.1,5.75
13985,36.748159,-4.331455,348.4,6.09
13990,36.748205,-4.331469,348.7,6.36
13995,36.748249,-4.331466,349.0,6.60
14000,36.748290,-4.331447,349.3,6.82
14005,36.748329,-4.331421,349.7,7.03
14010,36.748361,-4.331381,350.0,7.18
14015,36.748394,-4.331341,350.4,7.27
14020,36.748420,-4.331298,350.8,7.32
14025,36.748440,-4.331248,351.1,7.35
14030,36.748465,-4.331200,351.5,7.33
14035,36.748485,-4.331152,351.9,7.26
14040,36.748513,-4.331107,352.2,7.18
14045,36.748548,-4.331074,352.6,7.11
14050,36.748588,-4.331049,353.0,7.06
14055,36.748633,-4.331036,353.3,7.06
14060,36.748679,-4.331041,353.7,7.03
14065,36.748724,-4.331049,354.0,7.07
14070,36.748766,-4.331061,354.4,7.05
14075,36.748808,-4.331082,354.7,7.08
14080,36.748846,-4.331108,355.1,7.03
14085,36.748888,-4.331131,355.4,6.92
14090,36.748931,-4.331148,355.8,6.84
14095,36.748976,-4.331152,356.1,6.66
14100,36.749012,-4.331185,356.4,6.58
14105,36.749049,-4.331214,356.8,6.38
14110,36.749088,-4.331244,357.1,6.17
14115,36.749118,-4.331284,357.4,6.01
14120,36.749139,-4.331333,357.7,5.79
14125,36.749152,-4.331386,358.0,5.68
14130,36.749157,-4.331442,358.2,5.56
14135,36.749157,-4.331498,358.5,5.55
14140,36.749157,-4.331554,358.8,5.68
14145,36.749159,-4.331609,359.1,5.82
14150,36.749161,-4.331665,359.4,6.10
14155,36.749157,-4.331721,359.7,6.31
14160,36.749161,-4.331777,360.0,6.59
14165,36.749165,-4.331832,360.3,6.84
14170,36.749163,-4.331888,360.7,7.02
14175,36.749155,-4.331944,361.0,7.13
14180,36.749157,-4.331999,361.4,7.13
14185,36.749155,-4.332055,361.8,7.08
14190,36.749153,-4.332111,362.1,6.96
14195,36.749158,-4.332166,362.5,6.77
14200,36.749167,-4.332221,362.8,6.52
14205,36.749176,-4.332275,363.1,6.24
14210,36.749186,-4.332330,363.4,5.99
14215,36.749194,-4.332384,363.7,5.79
14220,36.749196,-4.332440,364.0,5.60
14225,36.749204,-4.332496,364.3,5.42
14230,36.749207,-4.332551,364.5,5.35
14235,36.749207,-4.332607,364.8,5.31
14240,36.749207,-4.332663,365.1,5.33
14245,36.749202,-4.332718,365.3,5.37
14250,36.749200,-4.332774,365.6,5.41
14255,36.749206,-4.332830,365.9,5.56
14260,36.749207,-4.332886,366.1,5.66
14265,36.749207,-4.332942,366.4,5.79
14270,36.749203,-4.332998,366.7,5.85
14275,36.749205,-4.333053,367.0,5.94
14280,36.749207,-4.333109,367.3,5.99
14285,36.749207,-4.333165,367.6,5.94
14290,36.749207,-4.333221,367.9,5.97
14295,36.749207,-4.333277,368.2,6.00
14300,36.749207,-4.333333,368.5,6.03
14305,36.749211,-4.333388,368.8,6.09
14310,36.749228,-4.333440,369.1,6.09
14315,36.749249,-4.333490,369.4,6.19
14320,36.749275,-4.333536,369.8,6.20
14325,36.749306,-4.333579,370.1,6.23
14330,36.749335,-4.333621,370.4,6.28
14335,36.749364,-4.333661,370.7,6.36
14340,36.749399,-4.333699,371.0,6.48
14345,36.749434,-4.333732,371.3,6.61
14350,36.749472,-4.333762,371.7,6.76
14355,36.749508,-4.333798,372.0,6.94
14360,36.749541,-4.333832,372.4,7.06
14365,36.749579,-4.333863,372.7,7.14
14370,36.749613,-4.333900,373.1,7.21
14375,36.749652,-4.333927,373.4,7.20
14380,36.749693,-4.333946,373.8,7.15
14385,36.749740,-4.333943,374.2,7.00
14390,36.749780,-4.333921,374.5,6.86
14395,36.749821,-4.333894,374.9,6.68
14400,36.749855,-4.333859,375.2,6.45
14405,36.749885,-4.333817,375.5,6.16
14410,36.749915,-4.333777,375.8,5.87
14415,36.749945,-4.333735,376.1,5.66
14420,36.749978,-4.333695,376.4,5.48
14425,36.750010,-4.333656,376.6,5.28
14430,36.750043,-4.333620,376.9,5.20
14435,36.750083,-4.333587,377.1,5.16
14440,36.750118,-4.333557,377.4,5.19
14445,36.750159,-4.333533,377.7,5.19
14450,36.750198,-4.333504,377.9,5.28
14455,36.750237,-4.333475,378.2,5.41
14460,36.750275,-4.333448,378.4,5.54
14465,36.750315,-4.333420,378.7,5.73
14470,36.750352,-4.333392,379.0,5.89
14475,36.750390,-4.333357,379.3,6.06
14480,36.750418,-4.333313,379.6,6.25
14485,36.750448,-4.333270,379.9,6.41
14490,36.750474,-4.333225,380.3,6.54
14495,36.750503,-4.333186,380.6,6.66
14500,36.750526,-4.333138,380.9,6.78
14505,36.750559,-4.333100,381.3,6.88
14510,36.750593,-4.333063,381.6,6.87
14515,36.750626,-4.333024,382.0,6.85
14520,36.750660,-4.332991,382.3,6.82
14525,36.750701,-4.332963,382.7,6.74
14530,36.750737,-4.332931,383.0,6.70
14535,36.750779,-4.332908,383.3,6.58
14540,36.750820,-4.332888,383.6,6.48
14545,36.750861,-4.332867,384.0,6.46
14550,36.750902,-4.332846,384.3,6.36
14555,36.750946,-4.332833,384.6,6.39
14560,36.750991,-4.332815,384.9,6.31
14565,36.751035,-4.332808,385.2,6.33
14570,36.751078,-4.332797,385.6,6.35
14575,36.751122,-4.332785,385.9,6.28
14580,36.751168,-4.332776,386.2,6.29
14585,36.751212,-4.332768,386.5,6.21
14590,36.751257,-4.332766,386.8,6.18
14595,36.751302,-4.332756,387.1,6.15
14600,36.751346,-4.332751,387.4,6.08
14605,36.751392,-4.332749,387.7,6.07
14610,36.751437,-4.332742,388.0,5.98
14615,36.751481,-4.332735,388.3,5.96
14620,36.751524,-4.332738,388.6,5.89
14625,36.751568,-4.332739,388.9,5.80
14630,36.751616,-4.332737,389.2,5.83
14635,36.751660,-4.332738,389.5,5.80
14640,36.751704,-4.332734,389.8,5.82
14645,36.751749,-4.332732,390.1,5.86
14650,36.751793,-4.332721,390.4,5.91
14655,36.751839,-4.332719,390.7,5.94
14660,36.751885,-4.332717,391.0,6.00
14665,36.751928,-4.332722,391.3,6.13
14670,36.751974,-4.332722,391.6,6.36
14675,36.752020,-4.332722,391.9,6.58
14680,36.752064,-4.332713,392.2,6.84
14685,36.752104,-4.332692,392.6,7.12
14690,36.752139,-4.332660,392.9,7.41
14695,36.752151,-4.332607,393.3,7.65
14700,36.752144,-4.332554,393.7,7.75
14705,36.752112,-4.332513,394.1,7.85
14710,36.752080,-4.332475,394.5,7.92
14715,36.752037,-4.332461,394.9,7.88
14720,36.751994,-4.332444,395.3,7.68
14725,36.751950,-4.332433,395.7,7.36
14730,36.751907,-4.332433,396.1,7.05
14735,36.751862,-4.332438,396.4,6.57
14740,36.751816,-4.332445,396.7,6.03
14745,36.751771,-4.332448,397.0,5.49
14750,36.751728,-4.332455,397.3,5.00
14755,36.751682,-4.332461,397.5,4.61
14760,36.751638,-4.332466,397.7,4.17
14765,36.751591,-4.332473,397.9,3.85
14770,36.751548,-4.332479,398.1,3.57
14775,36.751503,-4.332485,398.3,3.40
14780,36.751458,-4.332493,398.4,3.23
14785,36.751414,-4.332499,398.6,3.14
14790,36.751369,-4.332508,398.7,3.16
14795,36.751323,-4.332512,398.9,3.23
14800,36.751277,-4.332515,399.0,3.33
14805,36.751235,-4.332523,399.2,3.43
14810,36.751189,-4.332529,399.4,3.62
14815,36.751145,-4.332531,399.6,3.78
14820,36.751099,-4.332530,399.8,3.96
14825,36.751053,-4.332531,400.0,4.17
14830,36.751010,-4.332531,400.2,4.37
14835,36.750966,-4.332531,400.4,4.59
14840,36.750919,-4.332531,400.6,4.70
14845,36.750874,-4.332533,400.9,4.87
14850,36.750831,-4.332529,401.1,4.97
14855,36.750785,-4.332518,401.4,5.05
14860,36.750739,-4.332519,401.6,5.10
14865,36.750697,-4.332534,401.9,5.11
14870,36.750653,-4.332538,402.2,5.24
14875,36.750607,-4.332543,402.4,5.33
14880,36.750567,-4.332563,402.7,5.44
14885,36.750528,-4.332591,403.0,5.47
14890,36.750487,-4.332619,403.2,5.59
14895,36.750449,-4.332647,403.5,5.76
14900,36.750412,-4.332680,403.8,5.87
14905,36.750376,-4.332711,404.1,5.92
14910,36.750336,-4.332740,404.4,5.95
14915,36.750298,-4.332770,404.7,6.06
14920,36.750260,-4.332798,405.0,6.06
14925,36.750218,-4.332818,405.3,5.97
14930,36.750173,-4.332831,405.6,5.79
14935,36.750132,-4.332852,405.9,5.62
14940,36.750088,-4.332867,406.2,5.40
14945,36.750044,-4.332866,406.5,5.08
14950,36.750008,-4.332838,406.7,4.82
14955,36.749980,-4.332793,406.9,4.55
14960,36.749959,-4.332744,407.1,4.41
14965,36.749947,-4.332690,407.4,4.32
14970,36.749947,-4.332634,407.6,4.28
14975,36.749951,-4.332578,407.8,4.35
14980,36.749968,-4.332527,408.0,4.45
14985,36.749992,-4.332479,408.2,4.69
14990,36.750022,-4.332437,408.4,4.92
14995,36.750055,-4.332401,408.7,5.30
15000,36.750096,-4.332377,409.0,5.71
15005,36.750139,-4.332361,409.3,6.10
15010,36.750184,-4.332352,409.6,6.51
15015,36.750228,-4.332350,409.9,6.82
15020,36.750274,-4.332343,410.3,7.12
15025,36.750319,-4.332333,410.6,7.30
15030,36.750361,-4.332325,411.0,7.47
15035,36.750407,-4.332320,411.4,7.59
15040,36.750452,-4.332316,411.8,7.62
15045,36.750497,-4.332307,412.2,7.70
15050,36.750541,-4.332302,412.6,7.70
15055,36.750586,-4.332292,412.9,7.66
15060,36.750629,-4.332287,413.3,7.60
15065,36.750675,-4.332278,413.7,7.55
15070,36.750719,-4.332265,414.1,7.55
15075,36.750764,-4.332253,414.4,7.46
15080,36.750808,-4.332238,414.8,7.38
15085,36.750850,-4.332219,415.2,7.30
15090,36.750893,-4.332203,415.6,7.22
15095,36.750936,-4.332187,415.9,7.13
15100,36.750979,-4.332168,416.3,7.03
15105,36.751018,-4.332145,416.6,6.98
15110,36.751057,-4.332117,417.0,6.99
15115,36.751097,-4.332091,417.3,6.98
15120,36.751139,-4.332069,417.7,6.94
15125,36.751182,-4.332046,418.0,6.90
15130,36.751222,-4.332025,418.4,6.90
15135,36.751263,-4.332005,418.7,6.88
15140,36.751306,-4.331987,419.0,6.92
15145,36.751349,-4.331966,419.4,6.99
15150,36.751390,-4.331948,419.7,7.10
15155,36.751432,-4.331928,420.1,7.17
15160,36.751475,-4.331912,420.5,7.14
15165,36.751520,-4.331906,420.8,7.09
15170,36.751564,-4.331895,421.2,6.98
15175,36.751608,-4.331880,421.5,6.86
15180,36.751653,-4.331871,421.8,6.75
15185,36.751697,-4.331860,422.2,6.69
15190,36.751742,-4.331854,422.5,6.79
15195,36.751785,-4.331849,422.8,6.83
15200,36.751832,-4.331847,423.2,6.87
15205,36.751876,-4.331850,423.6,6.91
15210,36.751923,-4.331851,423.9,7.00
15215,36.751966,-4.331854,424.2,7.16
15220,36.752010,-4.331860,424.6,7.27
15225,36.752056,-4.331858,424.9,7.46
15230,36.752101,-4.331857,425.3,7.65
15235,36.752144,-4.331861,425.7,7.82
15240,36.752190,-4.331864,426.1,7.95
15245,36.752237,-4.331872,426.5,7.93
15250,36.752280,-4.331875,426.9,7.92
15255,36.752324,-4.331877,427.3,7.91
15260,36.752371,-4.331878,427.7,7.88
15265,36.752414,-4.331877,428.1,7.82
15270,36.752459,-4.331871,428.5,7.74
15275,36.752504,-4.331860,428.9,7.70
15280,36.752549,-4.331850,429.3,7.64
15285,36.752591,-4.331836,429.7,7.57
15290,36.752634,-4.331818,430.0,7.51
15295,36.752677,-4.331802,430.4,7.54
15300,36.752720,-4.331780,430.8,7.58
15305,36.752758,-4.331753,431.1,7.68
15310,36.752797,-4.331724,431.5,7.81
15315,36.752834,-4.331691,431.9,7.93
15320,36.752868,-4.331658,432.3,8.09
15325,36.752907,-4.331624,432.7,8.22
15330,36.752940,-4.331588,433.2,8.37
15335,36.752972,-4.331548,433.6,8.46
15340,36.753002,-4.331507,434.0,8.52
15345,36.753032,-4.331466,434.4,8.58
15350,36.753069,-4.331431,434.9,8.54
15355,36.753098,-4.331391,435.3,8.44
15360,36.753133,-4.331353,435.7,8.34
15365,36.753166,-4.331315,436.1,8.21
15370,36.753199,-4.331276,436.5,8.08
15375,36.753227,-4.331232,436.9,7.92
15380,36.753256,-4.331191,437.3,7.78
15385,36.753289,-4.331151,437.7,7.65
15390,36.753322,-4.331113,438.1,7.51
15395,36.753353,-4.331076,438.5,7.40
15400,36.753389,-4.331041,438.8,7.30
15405,36.753427,-4.331007,439.2,7.24
15410,36.753462,-4.330975,439.6,7.22
15415,36.753501,-4.330948,439.9,7.15
15420,36.753540,-4.330920,440.3,7.10
